"ITTER107","Regione della sede didattica","TIPO_DATO6","Tipo dato","NATGIUR","Tipo Ateneo","SEXISTAT1","Sesso","TIPCORSOLAUREA","Tipologia di corso di laurea","AREADIDATTICA","Gruppo di corsi di laurea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE3","Marche","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",65,,
"ITE3","Marche","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",85,,
"ITE3","Marche","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",85,,
"ITE3","Marche","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",90,,
"ITE3","Marche","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",115,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",163,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",287,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",301,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",322,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",378,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",381,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",451,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",432,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",529,,
"ITE3","Marche","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",584,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",23,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",0,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",0,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",0,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",0,,
"ITE3","Marche","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",0,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",102,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",0,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",0,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",0,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",0,,
"ITE3","Marche","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",0,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",45,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",40,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",49,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",52,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",64,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",65,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",85,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",85,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",90,,
"ITE3","Marche","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",115,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",265,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",287,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",301,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",322,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",378,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",381,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",451,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",432,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",529,,
"ITE3","Marche","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",584,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",262,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",272,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",319,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",285,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",344,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",317,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",296,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",350,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",323,,
"ITE4","Lazio","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",369,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",1564,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",1506,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",1968,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",1659,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",1759,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",1704,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",1659,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",1576,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",1557,,
"ITE4","Lazio","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",1642,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",9,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",15,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",27,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",24,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",37,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",30,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",34,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",53,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",38,,
"ITE4","Lazio","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",59,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",90,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",194,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",203,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",199,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",240,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",270,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",297,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",303,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",307,,
"ITE4","Lazio","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",349,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",271,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",287,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",346,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",309,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",381,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",347,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",330,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",403,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",361,,
"ITE4","Lazio","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",428,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",1654,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",1700,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",2171,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",1858,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",1999,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",1974,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",1956,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",1879,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",1864,,
"ITE4","Lazio","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",1991,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",383,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",374,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",404,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",428,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",423,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",429,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",460,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",447,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",489,,
"ITF","Sud","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",509,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",2922,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",2811,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",2688,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",2758,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",2961,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",2868,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",2961,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",2745,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",2880,,
"ITF","Sud","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",2818,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",8,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",3,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",7,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",10,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",6,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",11,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",13,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",17,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",20,,
"ITF","Sud","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",16,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",105,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",125,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",76,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",97,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",90,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",129,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",136,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",97,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",139,,
"ITF","Sud","18","laureati","2","privata","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",138,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",391,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",377,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",411,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",438,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",429,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",440,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",473,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",464,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",509,,
"ITF","Sud","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",525,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",3027,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",2936,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",2764,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",2855,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",3051,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",2997,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",3097,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",2842,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",3019,,
"ITF","Sud","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",2956,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",45,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",61,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",52,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",57,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",76,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",81,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",97,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",73,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",107,,
"ITF1","Abruzzo","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",109,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",396,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",403,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",347,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",360,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",456,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",489,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",555,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",433,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",516,,
"ITF1","Abruzzo","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",475,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",45,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",61,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",52,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",57,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",76,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",81,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",97,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",73,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",107,,
"ITF1","Abruzzo","18","laureati","9","totale","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",109,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",396,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",403,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",347,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",360,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",456,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",489,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",555,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",433,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",516,,
"ITF1","Abruzzo","18","laureati","9","totale","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",475,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",183,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",172,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",220,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",222,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",205,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",206,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",201,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",228,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",239,,
"ITF3","Campania","18","laureati","1","pubblica","1","maschi","9999","totale","12","gruppo linguistico                         ","2016","2016",243,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2007","2007",1356,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2008","2008",1256,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2009","2009",1379,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2010","2010",1386,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2011","2011",1365,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2012","2012",1438,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2013","2013",1366,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2014","2014",1397,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2015","2015",1394,,
"ITF3","Campania","18","laureati","1","pubblica","2","femmine","9999","totale","12","gruppo linguistico                         ","2016","2016",1431,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2007","2007",8,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2008","2008",3,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2009","2009",7,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2010","2010",10,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2011","2011",6,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2012","2012",11,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2013","2013",13,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2014","2014",17,,
"ITF3","Campania","18","laureati","2","privata","1","maschi","9999","totale","12","gruppo linguistico                         ","2015","2015",20,,
